date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:14:40	19532/19532	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:37%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:CreateAccount&returnto=File%3AAnnotated+PR+etch+-+Om1000+03+-+ARC+%2B+Cl+%2B+PR+etch+v1.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/index74a3.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg)
08:14:40	218426/218426	---M--	200	added ('OK')	image/jpeg	etag:%223553a-5cb1caeccd71d%22	https://wiki.nanotech.ucsb.edu/w/images/archive/8/8a/20210903195535%21Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/archive/8/8a/20210903195535!Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg)
08:14:40	18494/18494	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:38%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:UserLogin&returnto=File%3AAnnotated+PR+etch+-+Om1000+03+-+ARC+%2B+Cl+%2B+PR+etch+v1.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/indexe6c3.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg)
08:14:40	22899/22899	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:38%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/File_Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg)
08:14:41	36801/36801	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:38%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/File_Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Annotated_PR_etch_-_Om1000_03_-_ARC_+_Cl_+_PR_etch_v1.jpg)
08:14:42	50716/50716	---M--	200	added ('OK')	image/jpeg	etag:%22c61c-4c49293283e00%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/434px-Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/434px-Microscopes.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:42	15377/15377	---M--	200	added ('OK')	image/jpeg	etag:%223c11-500fb22ba9dc0%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/173px-Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/173px-Microscopes.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:42	7473/7473	---M--	200	added ('OK')	image/jpeg	etag:%221d31-4c49293378040%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/87px-Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/d/dd/Microscopes.jpg/87px-Microscopes.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:43	19348/19348	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:40%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:CreateAccount&returnto=File%3AMicroscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/index4ffe.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:43	1650817/1650817	---M--	200	added ('OK')	image/jpeg	etag:%22193081-4c4929318fbc0%22	https://wiki.nanotech.ucsb.edu/w/images/d/dd/Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/d/dd/Microscopes.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:43	18264/18264	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:41%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:UserLogin&returnto=File%3AMicroscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/indexf769.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:43	20623/20623	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:41%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/File:Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/File_Microscopes.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:44	35186/35186	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:41%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/File:Microscopes.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/File_Microscopes.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes.jpg)
08:14:44	27635/27635	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_Training_-_focus_on_edge_crop_-_.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Microscope_Training_-_focus_on_edge_crop_-_.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:45	7593/7593	---M--	200	added ('OK')	image/jpeg	etag:%221da9-588e7838c6385%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/4/40/Microscope_Training_-_focus_on_edge_crop_-_.jpg/150px-Microscope_Training_-_focus_on_edge_crop_-_.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/4/40/Microscope_Training_-_focus_on_edge_crop_-_.jpg/150px-Microscope_Training_-_focus_on_edge_crop_-_.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:45	27568/27568	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:45	7344/7344	---M--	200	added ('OK')	image/jpeg	etag:%221cb0-588e783f4f1c6%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/a/af/Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.jpg/200px-Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/a/af/Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.jpg/200px-Nikon_OptiPhot_200_-_6219_-_focus_knob_-_.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:46	28564/28564	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Nikon_OptiPhot_200_-_6224_-_field_iris.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Nikon_OptiPhot_200_-_6224_-_field_iris.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:46	4880/4880	---M--	200	added ('OK')	image/jpeg	etag:%221310-588e78432f526%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/4/4a/Nikon_OptiPhot_200_-_6224_-_field_iris.jpg/150px-Nikon_OptiPhot_200_-_6224_-_field_iris.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/4/4a/Nikon_OptiPhot_200_-_6224_-_field_iris.jpg/150px-Nikon_OptiPhot_200_-_6224_-_field_iris.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:46	23865/23865	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_Training_-_UScope_F-stop_example_annotated_1000px.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Microscope_Training_-_UScope_F-stop_example_annotated_1000px.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:47	23220/23220	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes_-_Filter_Out_position-detent.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Microscopes_-_Filter_Out_position-detent.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:47	55359/55359	---M--	200	added ('OK')	image/png	etag:%22d83f-59d3cf5d1bba9%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/5/5c/Microscope_Training_-_UScope_F-stop_example_annotated_1000px.png/200px-Microscope_Training_-_UScope_F-stop_example_annotated_1000px.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/5/5c/Microscope_Training_-_UScope_F-stop_example_annotated_1000px.png/200px-Microscope_Training_-_UScope_F-stop_example_annotated_1000px.png	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:48	23216/23216	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Microscopes_-_DIC_filters_and_light_path.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Microscopes_-_DIC_filters_and_light_path.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:48	73701/73701	---M--	200	added ('OK')	image/png	etag:%2211fe5-5e32413b01c0b%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/d/da/Microscopes_-_Filter_Out_position-detent.png/300px-Microscopes_-_Filter_Out_position-detent.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/d/da/Microscopes_-_Filter_Out_position-detent.png/300px-Microscopes_-_Filter_Out_position-detent.png	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:48	21038/21038	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:46%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/UCSB_NanoFab_Microscope_Training	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/UCSB_NanoFab_Microscope_Training.html	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:49	35584/35584	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:46%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/UCSB_NanoFab_Microscope_Training	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/UCSB_NanoFab_Microscope_Training	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:49	149027/149027	---M--	200	added ('OK')	image/png	etag:%2224623-5e32474002292%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/3/3e/Microscopes_-_DIC_filters_and_light_path.png/410px-Microscopes_-_DIC_filters_and_light_path.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/3/3e/Microscopes_-_DIC_filters_and_light_path.png/410px-Microscopes_-_DIC_filters_and_light_path.png	(from https://wiki.nanotech.ucsb.edu/wiki/UCSB_NanoFab_Microscope_Training)
08:14:49	21883/21883	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:AmScope_01_AmScope_Icon.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_AmScope_01_AmScope_Icon.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:49	9738/9738	---M--	200	added ('OK')	image/png	etag:%22260a-5e72a2176a777%22	https://wiki.nanotech.ucsb.edu/w/images/c/cd/AmScope_01_AmScope_Icon.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/c/cd/AmScope_01_AmScope_Icon.png	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:50	28554/28554	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_-_right_side_knobs_-_camera_shutter_-_800px.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_-_right_side_knobs_-_camera_shutter_-_800px.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:50	22116/22116	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:Amscope_02_annot_camera_link.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_Amscope_02_annot_camera_link.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:51	40276/40276	---M--	200	added ('OK')	image/png	etag:%229d54-5e72a4e12c242%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/3/36/Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_-_right_side_knobs_-_camera_shutter_-_800px.png/170px-Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_-_right_side_knobs_-_camera_shutter_-_800px.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/3/36/Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_/170px-Microscope_4_Nikon_-_camera_shutter_-_IMG_6249_-_right_side_knobs_-_camera_shutter_-_800px.898.delay	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:51	39021/39021	---M--	200	added ('OK')	image/png	etag:%22986d-5e72a498a4c1e%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/d/d8/Amscope_02_annot_camera_link.png/300px-Amscope_02_annot_camera_link.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/d/d8/Amscope_02_annot_camera_link.png/300px-Amscope_02_annot_camera_link.png	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:51	21811/21811	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:AmScope_-_02_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_AmScope_-_02_annot.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:51	35461/35461	---M--	200	added ('OK')	image/png	etag:%228a85-5e729e5f1a7a4%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/3/3a/AmScope_-_02_annot.png/300px-AmScope_-_02_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/3/3a/AmScope_-_02_annot.png/300px-AmScope_-_02_annot.png	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:52	22301/22301	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:AmScope_-_06_chose_mic2-150x_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_AmScope_-_06_chose_mic2-150x_annot.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:52	103881/103881	---M--	200	added ('OK')	image/png	etag:%22195c9-5e72a0b77bbdb%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/9/94/AmScope_-_06_chose_mic2-150x_annot.png/434px-AmScope_-_06_chose_mic2-150x_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/9/94/AmScope_-_06_chose_mic2-150x_annot.png/434px-AmScope_-_06_chose_mic2-150x_annot.png	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:52	22177/22177	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2019:53:32%20GMT	https://wiki.nanotech.ucsb.edu/wiki/File:AmScope_-_Layers_Merge_-_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/File_AmScope_-_Layers_Merge_-_annot.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:53	76361/76361	---M--	200	added ('OK')	image/png	etag:%2212a49-5e72a01aa077e%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/9/90/AmScope_-_Layers_Merge_-_annot.png/300px-AmScope_-_Layers_Merge_-_annot.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/9/90/AmScope_-_Layers_Merge_-_annot.png/300px-AmScope_-_Layers_Merge_-_annot.png	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:53	21267/21267	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:51%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/Amscope_Quickstart_Usage_Guide	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/Amscope_Quickstart_Usage_Guide.html	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:53	35512/35512	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:51%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/Amscope_Quickstart_Usage_Guide	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/Amscope_Quickstart_Usage_Guide	(from https://wiki.nanotech.ucsb.edu/wiki/Amscope_Quickstart_Usage_Guide)
08:14:54	21633/21633	---M--	200	added ('OK')	image/png	etag:%225481-598d44332155d%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/8/81/Microscope_01_Olympus_BHMJL_crop.png/120px-Microscope_01_Olympus_BHMJL_crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/8/81/Microscope_01_Olympus_BHMJL_crop.png/120px-Microscope_01_Olympus_BHMJL_crop.png	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:54	19432/19432	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:52%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:CreateAccount&returnto=File%3AMicroscope+01+Olympus+BHMJL+crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/indexe319.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:55	18369/18369	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:52%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:UserLogin&returnto=File%3AMicroscope+01+Olympus+BHMJL+crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/index74a5.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:55	516185/516185	---M--	200	added ('OK')	image/png	etag:%227e059-598d1f8d1cf06%22	https://wiki.nanotech.ucsb.edu/w/images/8/81/Microscope_01_Olympus_BHMJL_crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/8/81/Microscope_01_Olympus_BHMJL_crop.png	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:55	21696/21696	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:53%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/File:Microscope_01_Olympus_BHMJL_crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/File_Microscope_01_Olympus_BHMJL_crop.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:55	35945/35945	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:53%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/File:Microscope_01_Olympus_BHMJL_crop.png	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/File_Microscope_01_Olympus_BHMJL_crop.png	(from https://wiki.nanotech.ucsb.edu/wiki/File:Microscope_01_Olympus_BHMJL_crop.png)
08:14:56	89911/89911	---M--	200	added ('OK')	image/jpeg	etag:%2215f37-4c47d597a8380%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/800px-ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/800px-ContactAligner.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:57	21708/21708	---M--	200	added ('OK')	image/jpeg	etag:%2254cc-4fcafe4074280%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/320px-ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/320px-ContactAligner.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:57	4574/4574	---M--	200	added ('OK')	image/jpeg	etag:%2211de-4c47d597a8380%22	https://wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/120px-ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/thumb/a/a9/ContactAligner.jpg/120px-ContactAligner.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:57	19360/19360	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:55%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:CreateAccount&returnto=File%3AContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/indexfc36.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:58	18279/18279	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:55%20GMT	https://wiki.nanotech.ucsb.edu/w/index.php?title=Special:UserLogin&returnto=File%3AContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/index27d9.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:58	20844/20844	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2000:14:56%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:WhatLinksHere/File:ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_WhatLinksHere/File_ContactAligner.html	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:59	6845366/6845366	---M--	200	added ('OK')	image/jpeg	etag:%226873b6-4c47d594cbcc0%22	https://wiki.nanotech.ucsb.edu/w/images/a/a9/ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/w/images/a/a9/ContactAligner.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
08:14:59	35294/35294	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2000:14:56%20GMT	https://wiki.nanotech.ucsb.edu/wiki/Special:RecentChangesLinked/File:ContactAligner.jpg	C:/My%20Websites/httpswiki.nanotech.ucsb/wiki.nanotech.ucsb.edu/wiki/Special_RecentChangesLinked/File_ContactAligner.jpg	(from https://wiki.nanotech.ucsb.edu/wiki/File:ContactAligner.jpg)
